week,date,time,strategy,symbol,price,under_before,under_after,under_pct,consecutive
week3,2026-07-30,14:11:22,小口売り連続/WATCH,3692,4830.0,,,,5
week3,2026-07-30,14:28:07,小口売り連続/WATCH,6620,641.0,,,,5
week3,2026-07-30,14:32:15,小口売り連続/WATCH,9227,900.0,,,,5
week3,2026-07-30,14:49:51,小口売り連続/WATCH,6228,502.0,,,,5
week3,2026-07-30,14:58:26,小口売り連続/WATCH,4011,1868.0,,,,5
week3,2026-07-30,15:02:01,小口売り連続/WATCH,4575,701.0,,,,5
week3,2026-07-30,15:16:00,小口売り連続/WATCH,9256,1340.0,,,,5
week3,2026-07-30,15:16:56,小口売り連続/WATCH,1514,568.0,,,,5
week3,2026-07-30,15:18:43,小口売り連続/WATCH,5574,2530.0,,,,5
week3,2026-07-30,15:21:59,小口売り連続/WATCH,9227,877.0,,,,5
week3,2026-07-30,15:24:19,小口売り連続/WATCH,9227,880.0,,,,5
week3,2026-07-30,15:25:24,UNDER急増,3963,335.0,3500,4500,28.6,
week3,2026-07-30,15:28:19,UNDER急増,7794,820.0,32200,43900,36.3,
week3,2026-07-30,15:30:00,投げ売り/買い気配へぶつけ,3963,341.0,,,,
week3,2026-07-30,15:30:00,投げ売り/投げ売り吸収,4813,342.0,,,,
week3,2026-07-31,09:30:45,UNDER急増,4075,831.0,4400,15500,252.3,
week3,2026-07-31,09:37:14,小口売り連続/WATCH,9227,850.0,,,,5
week3,2026-07-31,09:38:01,UNDER急増,9130,1423.0,32400,40600,25.3,
week3,2026-07-31,09:38:32,小口売り連続/WATCH,4894,4265.0,,,,5
week3,2026-07-31,09:48:45,小口売り連続/WATCH,6228,570.0,,,,5
week3,2026-07-31,09:50:25,小口売り連続/WATCH,5574,2674.0,,,,5
week3,2026-07-31,09:52:28,小口売り連続/WATCH,9227,861.0,,,,5
week3,2026-07-31,10:02:27,小口売り連続/WATCH,9227,865.0,,,,5
week3,2026-07-31,10:04:49,UNDER急増,4075,817.0,12500,15000,20.0,
week3,2026-07-31,10:12:00,小口売り連続/WATCH,9227,870.0,,,,5
week3,2026-07-31,10:12:54,小口売り連続/STRONG,9227,870.0,,,,10
week3,2026-07-31,10:13:11,小口売り連続/WATCH,9256,1306.0,,,,5
week3,2026-07-31,10:16:18,小口売り連続/WATCH,6228,567.0,,,,5
week3,2026-07-31,10:28:55,小口売り連続/WATCH,6047,363.0,,,,5
week3,2026-07-31,10:29:41,小口売り連続/WATCH,6217,706.0,,,,5
week3,2026-07-31,10:46:19,小口売り連続/WATCH,6047,362.0,,,,5
week3,2026-07-31,11:04:02,小口売り連続/WATCH,9256,1281.0,,,,5
week3,2026-07-31,11:04:34,小口売り連続/WATCH,9227,849.0,,,,5
week3,2026-07-31,11:05:16,小口売り連続/WATCH,6433,897.0,,,,5
week3,2026-07-31,11:05:44,小口売り連続/STRONG,9227,848.0,,,,10
week3,2026-07-31,11:09:03,小口売り連続/WATCH,9227,849.0,,,,5
week3,2026-07-31,11:25:19,小口売り連続/WATCH,6433,900.0,,,,5
week3,2026-07-31,11:29:51,小口売り連続/WATCH,5707,878.0,,,,5
week3,2026-07-31,12:05:11,UNDER急増,4075,824.0,1900,3200,68.4,
week3,2026-07-31,12:31:02,UNDER急増,5729,1524.0,26900,33800,25.7,
week3,2026-07-31,12:31:04,UNDER急増,4446,808.0,23800,55500,133.2,
week3,2026-07-31,12:31:05,UNDER急増,4013,720.0,13300,30200,127.1,
week3,2026-07-31,12:34:52,UNDER急増,4075,824.0,2100,3400,61.9,
week3,2026-07-31,12:40:03,小口売り連続/WATCH,7071,384.0,,,,5
week3,2026-07-31,12:40:58,小口売り連続/STRONG,7071,384.0,,,,10
week3,2026-07-31,12:41:00,小口売り連続/WATCH,6047,361.0,,,,5
week3,2026-07-31,12:42:18,小口売り連続/WATCH,7071,383.0,,,,5
week3,2026-07-31,12:43:07,小口売り連続/STRONG,7071,383.0,,,,10
week3,2026-07-31,12:45:18,UNDER急増,7115,1588.0,12500,18100,44.8,
week3,2026-07-31,12:48:22,小口売り連続/WATCH,4446,808.0,,,,5
week3,2026-07-31,12:51:12,小口売り連続/STRONG,6047,361.0,,,,10
week3,2026-07-31,13:06:31,小口売り連続/WATCH,9256,1340.0,,,,5
week3,2026-07-31,13:16:31,小口売り連続/WATCH,6047,362.0,,,,5
week3,2026-07-31,13:17:39,UNDER急増,9130,1412.0,20800,29000,39.4,
week3,2026-07-31,13:17:54,小口売り連続/WATCH,5574,2770.0,,,,5
week3,2026-07-31,13:29:20,小口売り連続/WATCH,6217,700.0,,,,5
week3,2026-07-31,13:39:49,小口売り連続/WATCH,7071,384.0,,,,5
week3,2026-07-31,13:55:13,小口売り連続/WATCH,5031,320.0,,,,5
week3,2026-07-31,14:09:57,小口売り連続/WATCH,9256,1329.0,,,,5
week3,2026-07-31,14:35:57,小口売り連続/WATCH,9227,847.0,,,,5
week3,2026-07-31,14:38:05,小口売り連続/STRONG,9227,845.0,,,,10
week3,2026-07-31,14:38:36,小口売り連続/WATCH,4011,1947.0,,,,5
week3,2026-07-31,14:46:20,UNDER急増,4840,515.0,22500,33100,47.1,
week3,2026-07-31,14:47:30,小口売り連続/WATCH,4412,1146.0,,,,5
week3,2026-07-31,14:56:30,小口売り連続/WATCH,3791,1065.0,,,,5
week3,2026-07-31,14:56:45,小口売り連続/WATCH,9227,851.0,,,,5
week3,2026-07-31,15:10:45,小口売り連続/WATCH,6047,362.0,,,,5
week3,2026-07-31,15:13:18,小口売り連続/WATCH,7071,383.0,,,,5
week3,2026-07-31,15:15:27,小口売り連続/STRONG,7071,383.0,,,,10
week3,2026-07-31,15:19:27,小口売り連続/WATCH,9227,848.0,,,,5
week3,2026-07-31,15:21:55,小口売り連続/WATCH,4418,806.0,,,,5
week3,2026-07-31,15:23:10,小口売り連続/WATCH,7373,949.0,,,,5
week4,2026-08-03,09:02:23,UNDER急増,4013,708.0,12800,30700,139.8,
week4,2026-08-03,09:02:27,UNDER急増,9235,484.0,19500,23800,22.1,
week4,2026-08-03,09:02:49,UNDER急増,5026,548.0,22200,26800,20.7,
week4,2026-08-03,09:02:51,UNDER急増,5724,2326.0,19300,24700,28.0,
week4,2026-08-03,09:02:53,UNDER急増,6228,545.0,38500,63400,64.7,
week4,2026-08-03,09:03:01,UNDER急増,6217,686.0,20600,24900,20.9,
week4,2026-08-03,09:03:01,UNDER急増,4418,794.0,28200,47000,66.7,
week4,2026-08-03,09:03:07,UNDER急増,5132,1874.0,6400,11800,84.4,
week4,2026-08-03,09:03:41,UNDER急増,4075,821.0,11500,18100,57.4,
week4,2026-08-03,09:03:59,UNDER急増,5729,1495.0,22300,28500,27.8,
week4,2026-08-03,09:04:00,UNDER急増,5599,1055.0,18900,25600,35.4,
week4,2026-08-03,09:04:01,UNDER急増,7373,933.0,33400,53500,60.2,
week4,2026-08-03,09:04:02,UNDER急増,6433,880.0,29000,39000,34.5,
week4,2026-08-03,09:04:18,UNDER急増,5591,790.0,14800,24000,62.2,
week4,2026-08-03,09:04:26,小口売り連続/WATCH,2216,1089.0,,,,5
week4,2026-08-03,09:05:07,UNDER急増,6433,865.0,27400,37200,35.8,
week4,2026-08-03,09:05:15,UNDER急増,5729,1499.0,22600,28800,27.4,
week4,2026-08-03,09:05:43,UNDER急増,9235,482.0,20100,53600,166.7,
week4,2026-08-03,09:05:52,UNDER急増,5026,548.0,22800,39900,75.0,
week4,2026-08-03,09:06:08,UNDER急増,6433,870.0,29800,39100,31.2,
week4,2026-08-03,09:06:28,投げ売り/買い気配へぶつけ,1514,601.0,,,,
week4,2026-08-03,09:06:42,UNDER急増,4165,585.0,126100,172100,36.5,
week4,2026-08-03,09:08:32,UNDER急増,5707,838.0,55200,94900,71.9,
week4,2026-08-03,09:08:39,UNDER急増,4075,821.0,11500,18700,62.6,
week4,2026-08-03,09:09:03,小口売り連続/WATCH,9256,1341.0,,,,5
week4,2026-08-03,09:10:01,UNDER急増,5031,317.0,56500,84100,48.8,
week4,2026-08-03,09:11:19,UNDER急増,5724,2305.0,19800,24500,23.7,
week4,2026-08-03,09:12:01,UNDER急増,9130,1505.0,19400,28700,47.9,
week4,2026-08-03,09:13:20,UNDER急増,5026,548.0,31800,39800,25.2,
week4,2026-08-03,09:13:53,UNDER急増,4412,1129.0,12000,17200,43.3,
week4,2026-08-03,09:14:09,UNDER急増,9130,1485.0,23000,31200,35.7,
week4,2026-08-03,09:16:13,UNDER急増,7375,1067.0,16500,21400,29.7,
week4,2026-08-03,09:16:14,UNDER急増,9130,1490.0,21700,32000,47.5,
week4,2026-08-03,09:16:24,UNDER急増,5597,1200.0,22100,27400,24.0,
week4,2026-08-03,09:16:31,UNDER急増,4395,662.0,74900,96700,29.1,
week4,2026-08-03,09:17:16,UNDER急増,9130,1487.0,26500,34900,31.7,
week4,2026-08-03,09:17:36,UNDER急増,5026,545.0,31000,48100,55.2,
week4,2026-08-03,09:17:53,小口売り連続/WATCH,9256,1354.0,,,,5
week4,2026-08-03,09:18:15,UNDER急増,4412,1129.0,12300,17200,39.8,
week4,2026-08-03,09:19:10,UNDER急増,2998,488.0,52500,85400,62.7,
week4,2026-08-03,09:19:28,UNDER急増,4395,646.0,80000,96400,20.5,
week4,2026-08-03,09:20:02,小口売り連続/WATCH,4165,579.0,,,,5
week4,2026-08-03,09:24:11,UNDER急増,4165,578.0,120300,160200,33.2,
week4,2026-08-03,09:24:34,UNDER急増,4395,639.0,71100,86800,22.1,
week4,2026-08-03,09:24:39,小口売り連続/WATCH,9256,1316.0,,,,5
week4,2026-08-03,09:25:36,UNDER急増,4395,642.0,72700,88400,21.6,
week4,2026-08-03,09:26:19,UNDER急増,5132,1880.0,5500,10900,98.2,
week4,2026-08-03,09:26:19,UNDER急増,6433,851.0,25500,35500,39.2,
week4,2026-08-03,09:26:41,UNDER急増,4395,633.0,70100,86700,23.7,
week4,2026-08-03,09:26:57,小口売り連続/WATCH,2216,1080.0,,,,5
week4,2026-08-03,09:27:26,小口売り連続/WATCH,4446,818.0,,,,5
week4,2026-08-03,09:28:16,UNDER急増,6433,855.0,27300,37300,36.6,
week4,2026-08-03,09:28:21,小口売り連続/WATCH,5817,913.0,,,,5
week4,2026-08-03,09:28:31,小口売り連続/WATCH,4011,1880.0,,,,5
week4,2026-08-03,09:29:16,小口売り連続/WATCH,6217,675.0,,,,5
week4,2026-08-03,09:29:22,UNDER急増,6433,850.0,27500,37500,36.4,
week4,2026-08-03,09:29:47,UNDER急増,4395,630.0,58600,75900,29.5,
week4,2026-08-03,09:30:04,UNDER急増,6217,674.0,17600,32300,83.5,
week4,2026-08-03,09:30:05,小口売り連続/WATCH,9256,1315.0,,,,5
week4,2026-08-03,09:30:05,小口売り連続/WATCH,2216,1075.0,,,,5
week4,2026-08-03,09:30:13,小口売り連続/WATCH,9256,1315.0,,,,5
week4,2026-08-03,09:30:17,小口売り連続/STRONG,9256,1315.0,,,,10
week4,2026-08-03,09:30:20,UNDER急増,9235,474.0,19200,54700,184.9,
week4,2026-08-03,09:33:43,UNDER急増,4575,699.0,28400,56200,97.9,
week4,2026-08-03,09:34:00,UNDER急増,4395,631.0,60200,76000,26.2,
week4,2026-08-03,09:36:24,UNDER急増,4575,701.0,36700,65200,77.7,
week4,2026-08-03,09:36:43,小口売り連続/STRONG,4446,812.0,,,,10
week4,2026-08-03,09:44:02,小口売り連続/WATCH,4011,1863.0,,,,5
week4,2026-08-03,09:47:14,UNDER急増,2998,481.0,43300,78200,80.6,
week4,2026-08-03,09:58:36,UNDER急増,7794,827.0,63800,88600,38.9,
week4,2026-08-03,10:00:31,小口売り連続/WATCH,9130,1452.0,,,,5
week4,2026-08-03,10:04:49,UNDER急増,6228,545.0,40500,63800,57.5,
week4,2026-08-03,10:06:01,UNDER急増,6228,545.0,41200,66100,60.4,
week4,2026-08-03,10:13:32,小口売り連続/WATCH,5817,917.0,,,,5
week4,2026-08-03,10:14:36,小口売り連続/WATCH,4894,4435.0,,,,5
week4,2026-08-03,10:16:20,UNDER急増,6433,854.0,31400,40600,29.3,
week4,2026-08-03,10:16:37,小口売り連続/WATCH,6217,675.0,,,,5
week4,2026-08-03,10:16:58,UNDER急増,7373,935.0,33300,53400,60.4,
week4,2026-08-03,10:21:01,UNDER急増,9256,1258.0,42800,68900,61.0,
week4,2026-08-03,10:23:29,小口売り連続/WATCH,9256,1250.0,,,,5
week4,2026-08-03,10:24:12,UNDER急増,9256,1257.0,45700,71600,56.7,
week4,2026-08-03,10:25:27,UNDER急増,9256,1257.0,46100,72100,56.4,
week4,2026-08-03,10:26:43,UNDER急増,9256,1256.0,44500,70300,58.0,
week4,2026-08-03,10:29:17,UNDER急増,9256,1256.0,50200,76400,52.2,
week4,2026-08-03,10:33:07,小口売り連続/WATCH,6620,662.0,,,,5
week4,2026-08-03,10:45:32,UNDER急増,9130,1455.0,21600,30300,40.3,
week4,2026-08-03,10:45:53,UNDER急増,4013,712.0,18000,35900,99.4,
week4,2026-08-03,10:47:10,UNDER急増,4412,1107.0,21600,26100,20.8,
week4,2026-08-03,10:47:10,UNDER急増,4075,823.0,19300,24200,25.4,
week4,2026-08-03,10:54:29,小口売り連続/WATCH,5817,935.0,,,,5
week4,2026-08-03,10:58:08,小口売り連続/WATCH,4894,4475.0,,,,5
week4,2026-08-03,11:01:08,小口売り連続/WATCH,9256,1266.0,,,,5
week4,2026-08-03,11:25:09,小口売り連続/WATCH,5817,943.0,,,,5
week4,2026-08-03,11:27:23,小口売り連続/WATCH,2216,1088.0,,,,5
week4,2026-08-03,12:30:48,小口売り連続/WATCH,9256,1254.0,,,,5
week4,2026-08-03,12:34:10,UNDER急増,9256,1257.0,46800,72800,55.6,
week4,2026-08-03,12:38:28,UNDER急増,9256,1257.0,48100,75000,55.9,
week4,2026-08-03,12:55:49,小口売り連続/WATCH,1514,576.0,,,,5
week4,2026-08-03,13:03:08,UNDER急増,9130,1455.0,27900,36100,29.4,
week4,2026-08-03,13:03:24,小口売り連続/WATCH,5817,950.0,,,,5
week4,2026-08-03,13:05:09,小口売り連続/WATCH,9256,1272.0,,,,5
week4,2026-08-03,13:26:15,小口売り連続/WATCH,9256,1275.0,,,,5
week4,2026-08-03,13:30:43,UNDER急増,2998,480.0,45200,84200,86.3,
week4,2026-08-03,13:33:23,小口売り連続/WATCH,9256,1273.0,,,,5
week4,2026-08-03,13:33:26,UNDER急増,2998,480.0,46100,81000,75.7,
week4,2026-08-03,13:43:19,小口売り連続/WATCH,9256,1272.0,,,,5
week4,2026-08-03,13:45:16,小口売り連続/WATCH,5707,862.0,,,,5
week4,2026-08-03,13:45:50,小口売り連続/WATCH,6433,900.0,,,,5
week4,2026-08-03,13:47:39,UNDER急増,4446,792.0,22200,54800,146.8,
week4,2026-08-03,13:49:33,UNDER急増,4446,790.0,23500,56200,139.1,
week4,2026-08-03,14:01:36,小口売り連続/WATCH,5724,2311.0,,,,5
week4,2026-08-03,14:15:49,小口売り連続/WATCH,5817,941.0,,,,5
week4,2026-08-03,15:05:54,小口売り連続/WATCH,9256,1281.0,,,,5
week4,2026-08-03,15:07:08,小口売り連続/STRONG,9256,1280.0,,,,10
week4,2026-08-03,15:13:27,小口売り連続/WATCH,9130,1463.0,,,,5
week4,2026-08-03,15:23:02,小口売り連続/WATCH,1514,584.0,,,,5
week4,2026-08-03,15:24:13,小口売り連続/WATCH,7373,929.0,,,,5
week4,2026-08-03,15:24:59,小口売り連続/WATCH,7373,927.0,,,,5
week4,2026-08-04,09:00:20,投げ売り/買い気配へぶつけ,4813,346.0,,,,
week4,2026-08-04,09:01:06,UNDER急増,5590,660.0,40200,69000,71.6,
week4,2026-08-04,09:01:14,UNDER急増,7794,857.0,72000,96400,33.9,
week4,2026-08-04,09:01:22,UNDER急増,5892,2122.0,18300,23400,27.9,
week4,2026-08-04,09:01:23,UNDER急増,4165,559.0,101400,147600,45.6,
week4,2026-08-04,09:01:25,UNDER急増,9130,1460.0,19600,27400,39.8,
week4,2026-08-04,09:01:30,UNDER急増,4013,708.0,14800,33900,129.1,
week4,2026-08-04,09:01:33,UNDER急増,6228,553.0,39700,64100,61.5,
week4,2026-08-04,09:01:49,UNDER急増,4813,347.0,127600,203100,59.2,
week4,2026-08-04,09:01:57,UNDER急増,5597,1258.0,20700,27200,31.4,
week4,2026-08-04,09:02:24,UNDER急増,4165,562.0,108600,162500,49.6,
week4,2026-08-04,09:02:58,UNDER急増,2998,485.0,59600,95300,59.9,
week4,2026-08-04,09:03:01,UNDER急増,4570,947.0,31400,50600,61.1,
week4,2026-08-04,09:03:34,UNDER急増,9235,497.0,22900,27600,20.5,
week4,2026-08-04,09:03:36,UNDER急増,4418,783.0,34800,53500,53.7,
week4,2026-08-04,09:04:23,UNDER急増,4813,347.0,127200,219200,72.3,
week4,2026-08-04,09:05:10,UNDER急増,5729,1550.0,25700,31200,21.4,
week4,2026-08-04,09:05:33,UNDER急増,4412,1136.0,9900,14900,50.5,
week4,2026-08-04,09:10:03,UNDER急増,4412,1136.0,9900,12800,29.3,
week4,2026-08-04,09:10:10,UNDER急増,4840,533.0,13800,26000,88.4,
week4,2026-08-04,09:14:37,小口売り連続/WATCH,4013,714.0,,,,5
week4,2026-08-04,09:17:38,小口売り連続/WATCH,9256,1322.0,,,,5
week4,2026-08-04,09:20:01,UNDER急増,4813,346.0,89100,179000,100.9,
week4,2026-08-04,09:22:46,UNDER急増,5599,1085.0,19200,25900,34.9,
week4,2026-08-04,09:24:51,UNDER急増,4840,531.0,16400,28000,70.7,
week4,2026-08-04,09:26:43,小口売り連続/WATCH,3692,5390.0,,,,5
week4,2026-08-04,09:31:03,UNDER急増,4840,533.0,13700,25400,85.4,
week4,2026-08-04,09:34:16,小口売り連続/WATCH,2216,1061.0,,,,5
week4,2026-08-04,09:35:41,小口売り連続/WATCH,3692,5350.0,,,,5
week4,2026-08-04,09:36:35,UNDER急増,7794,854.0,76000,100400,32.1,
week4,2026-08-04,09:39:12,小口売り連続/WATCH,5707,896.0,,,,5
week4,2026-08-04,09:40:13,UNDER急増,2998,487.0,62500,95000,52.0,
week4,2026-08-04,09:41:22,UNDER急増,5817,954.0,24500,35900,46.5,
week4,2026-08-04,09:41:48,UNDER急増,7794,851.0,74500,98500,32.2,
week4,2026-08-04,09:44:37,小口売り連続/WATCH,9256,1328.0,,,,5
week4,2026-08-04,09:44:46,小口売り連続/WATCH,7373,936.0,,,,5
week4,2026-08-04,09:46:05,小口売り連続/WATCH,5707,899.0,,,,5
week4,2026-08-04,09:48:25,UNDER急増,3267,616.0,54700,72800,33.1,
week4,2026-08-04,09:53:35,UNDER急増,2998,487.0,64500,100200,55.3,
week4,2026-08-04,09:55:18,小口売り連続/WATCH,2998,487.0,,,,5
week4,2026-08-04,10:08:06,UNDER急増,3444,930.0,48400,159000,228.5,
week4,2026-08-04,10:13:18,UNDER急増,7794,857.0,78000,104200,33.6,
week4,2026-08-04,10:17:13,小口売り連続/WATCH,5707,896.0,,,,5
week4,2026-08-04,10:22:02,UNDER急増,4840,533.0,13200,25600,93.9,
week4,2026-08-04,10:22:59,小口売り連続/WATCH,4570,952.0,,,,5
week4,2026-08-04,10:37:23,UNDER急増,7794,857.0,77600,102000,31.4,
week4,2026-08-04,10:45:37,小口売り連続/WATCH,2216,1047.0,,,,5
week4,2026-08-04,10:45:45,小口売り連続/WATCH,5707,902.0,,,,5
week4,2026-08-04,10:59:31,小口売り連続/WATCH,4575,734.0,,,,5
week4,2026-08-04,11:10:36,小口売り連続/WATCH,4165,558.0,,,,5
week4,2026-08-04,11:26:10,小口売り連続/WATCH,4165,558.0,,,,5
week4,2026-08-04,11:28:34,小口売り連続/WATCH,7352,339.0,,,,5
week4,2026-08-04,11:30:01,小口売り連続/WATCH,4165,559.0,,,,5
week4,2026-08-04,12:26:20,UNDER急増,4412,1136.0,10700,13200,23.4,
week4,2026-08-04,12:26:40,UNDER急増,4446,810.0,24600,88300,258.9,
week4,2026-08-04,12:36:38,小口売り連続/WATCH,5724,2383.0,,,,5
week4,2026-08-04,12:39:09,小口売り連続/WATCH,9256,1313.0,,,,5
week4,2026-08-04,12:43:07,小口売り連続/WATCH,4418,792.0,,,,5
week4,2026-08-04,12:55:25,小口売り連続/WATCH,1514,598.0,,,,5
week4,2026-08-04,12:56:43,小口売り連続/WATCH,9115,846.0,,,,5
week4,2026-08-04,13:07:32,小口売り連続/WATCH,5031,330.0,,,,5
week4,2026-08-04,13:28:27,UNDER急増,3963,339.0,7500,43700,482.7,
week4,2026-08-04,13:35:52,UNDER急増,3963,339.0,7500,43700,482.7,
week4,2026-08-04,13:42:10,小口売り連続/WATCH,4418,788.0,,,,5
week4,2026-08-04,13:48:25,UNDER急増,9235,500.0,23000,57300,149.1,
week4,2026-08-04,13:54:17,小口売り連続/WATCH,1514,602.0,,,,5
week4,2026-08-04,14:00:17,UNDER急増,2998,482.0,52400,93000,77.5,
week4,2026-08-04,14:06:06,小口売り連続/WATCH,7352,341.0,,,,5
week4,2026-08-04,14:09:47,小口売り連続/WATCH,7794,878.0,,,,5
week4,2026-08-04,14:09:51,小口売り連続/WATCH,6047,365.0,,,,5
week4,2026-08-04,14:16:36,小口売り連続/WATCH,4418,787.0,,,,5
week4,2026-08-04,14:20:37,小口売り連続/WATCH,9115,849.0,,,,5
week4,2026-08-04,14:25:14,小口売り連続/WATCH,4418,787.0,,,,5
week4,2026-08-04,14:25:18,小口売り連続/WATCH,4165,561.0,,,,5
week4,2026-08-04,14:33:30,UNDER急増,2998,476.0,44700,84600,89.3,
week4,2026-08-04,14:39:45,小口売り連続/WATCH,3692,5330.0,,,,5
week4,2026-08-04,14:42:34,小口売り連続/WATCH,4418,785.0,,,,5
week4,2026-08-04,14:44:25,小口売り連続/WATCH,4165,562.0,,,,5
week4,2026-08-04,14:48:12,UNDER急増,2998,478.0,44800,85400,90.6,
week4,2026-08-04,14:51:02,小口売り連続/WATCH,3444,950.0,,,,5
week4,2026-08-04,15:03:38,UNDER急増,6228,546.0,32600,57900,77.6,
week4,2026-08-04,15:05:33,小口売り連続/WATCH,6433,949.0,,,,5
week4,2026-08-04,15:13:19,小口売り連続/WATCH,6217,758.0,,,,5
week4,2026-08-04,15:14:43,小口売り連続/WATCH,4165,561.0,,,,5
week4,2026-08-04,15:15:24,小口売り連続/WATCH,6217,757.0,,,,5
week4,2026-08-04,15:18:00,UNDER急増,3963,325.0,3100,5300,71.0,
week4,2026-08-04,15:20:31,小口売り連続/WATCH,3692,5300.0,,,,5
week4,2026-08-04,15:22:32,小口売り連続/WATCH,6047,364.0,,,,5
week4,2026-08-04,15:30:01,投げ売り/買い気配へぶつけ,6047,363.0,,,,
week4,2026-08-04,15:30:02,投げ売り/買い気配へぶつけ,4579,488.0,,,,
week4,2026-08-04,15:30:02,投げ売り/買い気配へぶつけ,4579,488.0,,,,
week4,2026-08-04,15:30:02,投げ売り/買い気配へぶつけ,4579,488.0,,,,
week4,2026-08-05,09:01:47,UNDER急増,6217,760.0,31800,45000,41.5,
week4,2026-08-05,09:02:02,UNDER急増,4570,966.0,38800,55200,42.3,
week4,2026-08-05,09:02:07,UNDER急増,4422,552.0,18700,40000,113.9,
week4,2026-08-05,09:02:53,UNDER急増,5892,2130.0,20000,25800,29.0,
week4,2026-08-05,09:03:01,UNDER急増,6620,688.0,43400,74600,71.9,
week4,2026-08-05,09:03:03,UNDER急増,5724,2389.0,17800,23300,30.9,
week4,2026-08-05,09:03:24,UNDER急増,4412,1145.0,13300,20400,53.4,
week4,2026-08-05,09:03:37,UNDER急増,6228,560.0,33700,58600,73.9,
week4,2026-08-05,09:03:47,UNDER急増,9235,495.0,25300,59600,135.6,
week4,2026-08-05,09:03:50,UNDER急増,9130,1506.0,24400,32300,32.4,
week4,2026-08-05,09:04:01,UNDER急増,9115,863.0,21900,32000,46.1,
week4,2026-08-05,09:04:39,UNDER急増,4579,491.0,44300,99300,124.2,
week4,2026-08-05,09:04:50,UNDER急増,9130,1505.0,24700,32600,32.0,
week4,2026-08-05,09:06:23,UNDER急増,5026,553.0,29000,42100,45.2,
week4,2026-08-05,09:06:45,UNDER急増,5597,1301.0,22200,27900,25.7,
week4,2026-08-05,09:07:00,UNDER急増,9130,1502.0,23500,31400,33.6,
week4,2026-08-05,09:07:29,UNDER急増,7352,345.0,90500,151100,67.0,
week4,2026-08-05,09:07:32,UNDER急増,2998,482.0,65400,105800,61.8,
week4,2026-08-05,09:07:42,小口売り連続/WATCH,9256,1383.0,,,,5
week4,2026-08-05,09:07:53,UNDER急増,3963,335.0,10800,46800,333.3,
week4,2026-08-05,09:09:24,UNDER急増,9130,1490.0,23100,32100,39.0,
week4,2026-08-05,09:10:06,UNDER急増,4840,529.0,13700,25400,85.4,
week4,2026-08-05,09:10:57,小口売り連続/WATCH,5707,929.0,,,,5
week4,2026-08-05,09:11:02,UNDER急増,6433,967.0,22700,31100,37.0,
week4,2026-08-05,09:12:58,UNDER急増,9115,857.0,22000,32500,47.7,
week4,2026-08-05,09:14:20,UNDER急増,3444,976.0,48600,98600,102.9,
week4,2026-08-05,09:15:27,UNDER急増,6228,564.0,34100,60500,77.4,
week4,2026-08-05,09:25:02,小口売り連続/WATCH,9256,1341.0,,,,5
week4,2026-08-05,09:26:10,小口売り連続/WATCH,9256,1345.0,,,,5
week4,2026-08-05,09:31:08,小口売り連続/WATCH,1514,597.0,,,,5
week4,2026-08-05,09:31:47,UNDER急増,9130,1503.0,28700,36600,27.5,
week4,2026-08-05,09:31:59,UNDER急増,6433,968.0,19600,29500,50.5,
week4,2026-08-05,09:34:06,小口売り連続/WATCH,5892,2165.0,,,,5
week4,2026-08-05,09:34:51,小口売り連続/WATCH,5707,930.0,,,,5
week4,2026-08-05,09:36:23,UNDER急増,3267,613.0,45700,62800,37.4,
week4,2026-08-05,09:36:56,UNDER急増,4446,809.0,60100,125000,108.0,
week4,2026-08-05,09:37:57,UNDER急増,4446,810.0,60800,126300,107.7,
week4,2026-08-05,09:39:07,小口売り連続/WATCH,4579,496.0,,,,5
week4,2026-08-05,09:40:22,投げ売り/投げ売り吸収,5817,1026.0,,,,
week4,2026-08-05,09:42:49,小口売り連続/WATCH,6217,766.0,,,,5
week4,2026-08-05,09:46:17,UNDER急増,3444,975.0,47700,59000,23.7,
week4,2026-08-05,09:51:01,UNDER急増,3444,975.0,66900,106900,59.8,
week4,2026-08-05,09:55:09,小口売り連続/WATCH,9256,1374.0,,,,5
week4,2026-08-05,09:55:28,小口売り連続/WATCH,5817,1020.0,,,,5
week4,2026-08-05,09:58:41,小口売り連続/WATCH,4894,4870.0,,,,5
week4,2026-08-05,10:04:02,小口売り連続/WATCH,5817,1018.0,,,,5
week4,2026-08-05,10:06:59,小口売り連続/WATCH,7352,353.0,,,,5
week4,2026-08-05,10:28:25,UNDER急増,4570,956.0,33100,50200,51.7,
week4,2026-08-05,10:28:49,小口売り連続/WATCH,5892,2174.0,,,,5
week4,2026-08-05,10:40:21,UNDER急増,9130,1495.0,24700,32600,32.0,
week4,2026-08-05,10:40:50,UNDER急増,3963,334.0,12000,48300,302.5,
week4,2026-08-05,10:41:21,UNDER急増,9130,1497.0,25300,33200,31.2,
week4,2026-08-05,10:41:32,小口売り連続/WATCH,6047,372.0,,,,5
week4,2026-08-05,10:46:34,小口売り連続/WATCH,6047,371.0,,,,5
week4,2026-08-05,10:48:33,小口売り連続/WATCH,1514,593.0,,,,5
week4,2026-08-05,11:04:20,小口売り連続/WATCH,5026,560.0,,,,5
week4,2026-08-05,11:23:45,UNDER急増,9130,1503.0,28800,37600,30.6,
week4,2026-08-05,12:28:01,UNDER急増,4840,528.0,11400,15900,39.5,
week4,2026-08-05,12:30:01,投げ売り/投げ売り吸収,7373,930.0,,,,
