kind,level,date,time,symbol,price,v1,v2,note
UNDER急増,,2026-08-20,09:03:01,5817,999.0,95.0,13400,安値圏
UNDER急増,,2026-08-20,09:03:01,4579,584.0,30.3,22000,安値圏
UNDER急増,,2026-08-20,09:03:04,9337,1399.0,28.6,8200,安値圏
UNDER急増,,2026-08-20,09:03:08,5590,672.0,62.6,30900,安値圏
UNDER急増,,2026-08-20,09:04:05,6217,856.0,34.1,12600,安値圏
小口売り連続,WATCH,2026-08-20,09:04:25,4418,1102.0,5,,
UNDER急増,,2026-08-20,09:05:05,4570,1043.0,30.9,15600,安値圏
UNDER急増,,2026-08-20,09:05:14,5817,1000.0,40.5,9800,安値圏
UNDER急増,,2026-08-20,09:05:38,9238,388.0,228.3,13700,安値圏
UNDER急増,,2026-08-20,09:06:12,4422,560.0,128.2,16800,安値圏
UNDER急増,,2026-08-20,09:07:36,3449,3805.0,28.5,6500,安値圏
UNDER急増,,2026-08-20,09:07:37,4422,560.0,136.3,16900,安値圏
UNDER急増,,2026-08-20,09:07:50,5599,977.0,46.2,10300,安値圏
小口売り連続,WATCH,2026-08-20,09:09:06,5707,1112.0,5,,
小口売り連続,WATCH,2026-08-20,09:12:23,4418,1080.0,5,,
UNDER急増,,2026-08-20,09:13:22,5034,2098.0,21.2,5700,安値圏
UNDER急増,,2026-08-20,09:14:27,9238,388.0,228.3,13700,安値圏
小口売り連続,WATCH,2026-08-20,09:17:27,4579,609.0,5,,
小口売り連続,WATCH,2026-08-20,09:19:19,4570,1063.0,5,,
小口売り連続,WATCH,2026-08-20,09:22:43,1885,2053.0,5,,
小口売り連続,WATCH,2026-08-20,09:23:25,1514,648.0,5,,
小口売り連続,WATCH,2026-08-20,09:24:26,4418,1067.0,5,,
UNDER急増,,2026-08-20,09:25:18,3963,345.0,77.6,33600,安値圏
小口売り連続,WATCH,2026-08-20,09:29:01,4889,1360.0,5,,
UNDER急増,,2026-08-20,09:32:26,6217,852.0,37.1,13000,安値圏
小口売り連続,WATCH,2026-08-20,09:32:31,4418,1061.0,5,,
小口売り連続,WATCH,2026-08-20,09:34:19,3692,4675.0,5,,
UNDER急増,,2026-08-20,09:36:01,4422,559.0,137.4,16900,安値圏
UNDER急増,,2026-08-20,09:37:41,6217,847.0,31.5,13100,安値圏
UNDER急増,,2026-08-20,09:38:58,3963,341.0,108.9,40500,安値圏
UNDER急増,,2026-08-20,09:50:41,6620,697.0,137.2,33200,安値圏
小口売り連続,WATCH,2026-08-20,09:58:06,4418,1057.0,5,,
UNDER急増,,2026-08-20,10:01:28,4075,899.0,23.0,3700,安値圏
小口売り連続,WATCH,2026-08-20,10:02:20,4418,1062.0,5,,
UNDER急増,,2026-08-20,10:02:44,4075,899.0,23.0,3700,安値圏
UNDER急増,,2026-08-20,10:04:17,4075,899.0,23.0,3700,安値圏
小口売り連続,WATCH,2026-08-20,10:09:11,4418,1059.0,5,,
UNDER急増,,2026-08-20,10:09:20,4075,899.0,22.2,4000,安値圏
UNDER急増,,2026-08-20,10:10:49,4075,899.0,22.9,4100,安値圏
UNDER急増,,2026-08-20,10:12:02,4075,899.0,22.2,4000,安値圏
小口売り連続,WATCH,2026-08-20,10:13:00,6217,829.0,5,,
UNDER急増,,2026-08-20,10:13:25,4075,899.0,22.9,4100,安値圏
小口売り連続,WATCH,2026-08-20,10:14:14,3449,3860.0,5,,
UNDER急増,,2026-08-20,10:14:29,4075,899.0,22.9,4100,安値圏
小口売り連続,WATCH,2026-08-20,10:14:46,4418,1055.0,5,,
UNDER急増,,2026-08-20,10:15:31,4075,905.0,22.2,4000,安値圏
小口売り連続,STRONG,2026-08-20,10:15:33,4418,1055.0,10,,
UNDER急増,,2026-08-20,10:16:32,4075,905.0,28.5,4900,安値圏
UNDER急増,,2026-08-20,10:17:38,4075,905.0,27.2,4700,安値圏
UNDER急増,,2026-08-20,10:19:20,4075,905.0,23.1,4000,安値圏
UNDER急増,,2026-08-20,10:21:08,4075,907.0,30.4,5200,安値圏
小口売り連続,WATCH,2026-08-20,10:21:17,4418,1055.0,5,,
小口売り連続,WATCH,2026-08-20,10:21:18,3449,3830.0,5,,
小口売り連続,WATCH,2026-08-20,10:21:52,6217,815.0,5,,
UNDER急増,,2026-08-20,10:22:40,4075,907.0,25.0,4500,安値圏
UNDER急増,,2026-08-20,10:23:08,6228,490.0,68.6,24300,安値圏
UNDER急増,,2026-08-20,10:23:55,4075,907.0,30.8,5300,安値圏
小口売り連続,WATCH,2026-08-20,10:25:02,1514,660.0,5,,
UNDER急増,,2026-08-20,10:25:19,6217,811.0,40.8,12600,安値圏
小口売り連続,WATCH,2026-08-20,10:25:47,5132,2036.0,5,,
UNDER急増,,2026-08-20,10:26:16,4075,907.0,23.9,4300,安値圏
UNDER急増,,2026-08-20,10:27:18,4075,907.0,24.4,4200,安値圏
UNDER急増,,2026-08-20,10:28:30,4075,907.0,24.4,4200,安値圏
UNDER急増,,2026-08-20,10:29:45,4075,907.0,22.8,4100,安値圏
小口売り連続,WATCH,2026-08-20,10:34:15,1885,2032.0,5,,
小口売り連続,WATCH,2026-08-20,10:34:16,5707,1151.0,5,,
小口売り連続,WATCH,2026-08-20,10:35:00,4418,1050.0,5,,
小口売り連続,WATCH,2026-08-20,10:44:08,4418,1042.0,5,,
定期買い集め,STRONG,2026-08-20,10:55:24,4414,,43.5,44,
定期買い集め,WATCH,2026-08-20,11:05:08,4013,,8.1,28,
小口売り連続,WATCH,2026-08-20,11:17:50,1514,664.0,5,,
小口売り連続,WATCH,2026-08-20,11:21:09,3692,4715.0,5,,
小口売り連続,WATCH,2026-08-20,11:23:30,4889,1323.0,5,,
UNDER急増,,2026-08-20,11:29:42,6217,818.0,126.4,33000,安値圏
UNDER急増,,2026-08-20,12:05:02,3747,429.0,49.8,10000,安値圏
UNDER急増,,2026-08-20,12:31:00,4422,557.0,263.4,18700,安値圏
UNDER急増,,2026-08-20,12:31:42,6217,815.0,20.7,13300,安値圏
UNDER急増,,2026-08-20,12:32:02,6433,1000.0,29.0,10400,安値圏
UNDER急増,,2026-08-20,12:47:09,6217,816.0,38.9,12600,安値圏
小口売り連続,WATCH,2026-08-20,13:02:04,3692,4830.0,5,,
小口売り連続,WATCH,2026-08-20,13:13:37,2216,1085.0,5,,
小口売り連続,WATCH,2026-08-20,13:19:15,1885,2031.0,5,,
UNDER急増,,2026-08-20,13:20:04,9238,383.0,206.7,12400,安値圏
UNDER急増,,2026-08-20,13:20:45,4378,500.0,45.5,9200,安値圏
小口売り連続,WATCH,2026-08-20,13:21:27,6217,824.0,5,,
小口売り連続,WATCH,2026-08-20,13:28:49,9238,382.0,5,,
小口売り連続,WATCH,2026-08-20,13:33:20,4418,1091.0,5,,
小口売り連続,WATCH,2026-08-20,13:33:22,3449,3990.0,5,,
小口売り連続,WATCH,2026-08-20,13:37:17,1514,675.0,5,,
小口売り連続,WATCH,2026-08-20,13:49:32,1885,2038.0,5,,
小口売り連続,WATCH,2026-08-20,13:58:41,1514,676.0,5,,
小口売り連続,WATCH,2026-08-20,14:10:24,5287,850.0,5,,
UNDER急増,,2026-08-20,14:12:54,6217,818.0,76.8,35000,安値圏
UNDER急増,,2026-08-21,09:01:06,3930,763.0,118.2,19500,安値圏
UNDER急増,,2026-08-21,09:01:26,4013,670.0,118.4,20600,安値圏
UNDER急増,,2026-08-21,09:01:29,6228,495.0,58.2,24400,安値圏
UNDER急増,,2026-08-21,09:01:38,5597,1352.0,34.4,7200,安値圏
UNDER急増,,2026-08-21,09:01:45,9238,384.0,300.0,13500,安値圏
UNDER急増,,2026-08-21,09:01:50,4579,585.0,51.0,42800,安値圏
UNDER急増,,2026-08-21,09:01:52,2998,538.0,55.8,42300,安値圏
UNDER急増,,2026-08-21,09:02:21,3963,342.0,99.2,37300,安値圏
UNDER急増,,2026-08-21,09:02:33,4570,1066.0,32.4,15700,安値圏
小口売り連続,WATCH,2026-08-21,09:02:38,4013,665.0,5,,
UNDER急増,,2026-08-21,09:02:41,4395,690.0,62.7,18800,安値圏
UNDER急増,,2026-08-21,09:03:02,3449,3845.0,43.5,8400,安値圏
UNDER急増,,2026-08-21,09:03:03,4288,465.0,20.3,2400,安値圏
UNDER急増,,2026-08-21,09:03:21,4013,665.0,116.4,20600,安値圏
UNDER急増,,2026-08-21,09:03:51,9256,1145.0,25.9,7500,安値圏
UNDER急増,,2026-08-21,09:04:37,4013,667.0,22.8,3400,安値圏
UNDER急増,,2026-08-21,09:05:06,6217,809.0,24.4,13000,安値圏
UNDER急増,,2026-08-21,09:06:23,6217,796.0,34.0,14100,安値圏
小口売り連続,WATCH,2026-08-21,09:06:39,3747,450.0,5,,
定期買い集め,WATCH,2026-08-21,09:08:27,4414,,5.5,106,
小口売り連続,WATCH,2026-08-21,09:08:58,5287,840.0,5,,
UNDER急増,,2026-08-21,09:09:39,4422,569.0,94.2,17800,安値圏
定期買い集め,WATCH,2026-08-21,09:10:36,3747,,5.0,38,
UNDER急増,,2026-08-21,09:11:08,4199,786.0,119.1,8100,安値圏
小口売り連続,WATCH,2026-08-21,09:15:02,5707,1119.0,5,,
UNDER急増,,2026-08-21,09:15:41,5729,1799.0,22.4,5300,安値圏
UNDER急増,,2026-08-21,09:17:26,4422,565.0,114.0,19500,安値圏
小口売り連続,WATCH,2026-08-21,09:17:46,1885,2023.0,5,,
定期買い集め,STRONG,2026-08-21,09:18:14,7794,,24.4,62,
UNDER急増,,2026-08-21,09:20:45,4579,574.0,66.4,44800,安値圏
小口売り連続,WATCH,2026-08-21,09:25:00,6433,1105.0,5,,
UNDER急増,,2026-08-21,09:33:39,5599,987.0,39.9,9500,安値圏
UNDER急増,,2026-08-21,09:34:31,5707,1111.0,23.2,23800,安値圏
UNDER急増,,2026-08-21,09:36:01,4840,533.0,31.9,5200,安値圏
UNDER急増,,2026-08-21,09:38:35,5597,1362.0,26.4,6900,安値圏
小口売り連続,WATCH,2026-08-21,09:46:32,6433,1087.0,5,,
UNDER急増,,2026-08-21,09:47:26,3963,340.0,82.7,34000,安値圏
定期買い集め,WATCH,2026-08-21,09:48:54,4889,,6.0,147,
小口売り連続,WATCH,2026-08-21,09:51:01,6433,1078.0,5,,
小口売り連続,WATCH,2026-08-21,09:54:31,1885,2029.0,5,,
定期買い集め,STRONG,2026-08-21,09:54:55,4013,,17.7,28,
小口売り連続,WATCH,2026-08-21,09:55:23,5817,980.0,5,,
UNDER急増,,2026-08-21,09:55:45,4889,1291.0,21.8,12400,安値圏
小口売り連続,WATCH,2026-08-21,09:59:05,4418,1061.0,5,,
小口売り連続,WATCH,2026-08-21,10:00:12,4422,560.0,5,,
小口売り連続,WATCH,2026-08-21,10:00:32,3692,4780.0,5,,
小口売り連続,WATCH,2026-08-21,10:03:24,3747,470.0,5,,
小口売り連続,WATCH,2026-08-21,10:03:43,1885,2026.0,5,,
UNDER急増,,2026-08-21,10:03:59,5597,1337.0,32.2,7400,安値圏
小口売り連続,WATCH,2026-08-21,10:07:21,3747,467.0,5,,
小口売り連続,WATCH,2026-08-21,10:09:49,4418,1048.0,5,,
小口売り連続,WATCH,2026-08-21,10:10:44,5707,1095.0,5,,
小口売り連続,WATCH,2026-08-21,10:16:17,6620,706.0,5,,
小口売り連続,WATCH,2026-08-21,10:23:10,5262,1133.0,5,,
小口売り連続,WATCH,2026-08-21,10:24:49,6433,1081.0,5,,
小口売り連続,WATCH,2026-08-21,10:25:59,1885,2023.0,5,,
小口売り連続,WATCH,2026-08-21,10:37:35,4570,1060.0,5,,
小口売り連続,WATCH,2026-08-21,10:57:27,4888,343.0,5,,
小口売り連続,WATCH,2026-08-21,11:04:34,4418,1058.0,5,,
小口売り連続,WATCH,2026-08-21,11:17:00,9256,1123.0,5,,
UNDER急増,,2026-08-21,12:25:29,4199,786.0,21.1,1200,安値圏
小口売り連続,WATCH,2026-08-21,12:30:01,5132,2060.0,5,,
小口売り連続,WATCH,2026-08-21,12:31:31,9256,1115.0,5,,
UNDER急増,,2026-08-21,12:32:18,6580,878.0,44.4,9600,安値圏
小口売り連続,WATCH,2026-08-21,12:33:36,4889,1308.0,5,,
定期買い集め,WATCH,2026-08-21,12:42:04,3692,,5.0,21,
UNDER急増,,2026-08-21,12:49:40,4199,791.0,89.9,8000,安値圏
UNDER急増,,2026-08-21,12:59:23,5599,985.0,75.7,14300,安値圏
UNDER急増,,2026-08-21,13:00:28,5599,991.0,39.8,10200,安値圏
小口売り連続,WATCH,2026-08-21,13:05:40,6620,702.0,5,,
定期買い集め,STRONG,2026-08-21,13:05:55,5591,,12.6,36,
小口売り連続,WATCH,2026-08-21,13:11:43,6433,1061.0,5,,
小口売り連続,WATCH,2026-08-21,13:14:01,1885,2032.0,5,,
小口売り連続,WATCH,2026-08-21,13:15:50,6433,1057.0,5,,
小口売り連続,WATCH,2026-08-21,13:28:23,4418,1052.0,5,,
UNDER急増,,2026-08-21,13:40:40,9256,1120.0,22.1,6700,安値圏
小口売り連続,WATCH,2026-08-21,13:48:49,6433,1055.0,5,,
小口売り連続,WATCH,2026-08-21,13:51:35,4888,343.0,5,,
小口売り連続,WATCH,2026-08-21,13:55:23,6433,1052.0,5,,
小口売り連続,WATCH,2026-08-21,14:00:33,6433,1050.0,5,,
小口売り連続,WATCH,2026-08-21,14:15:40,1885,2029.0,5,,
小口売り連続,WATCH,2026-08-21,14:22:06,6433,1047.0,5,,
小口売り連続,WATCH,2026-08-21,14:22:27,3449,3725.0,5,,
小口売り連続,WATCH,2026-08-21,14:24:50,5262,1141.0,5,,
小口売り連続,WATCH,2026-08-21,14:33:36,5262,1139.0,5,,
小口売り連続,WATCH,2026-08-21,14:34:55,6217,802.0,5,,
小口売り連続,STRONG,2026-08-21,14:38:05,5262,1138.0,10,,
小口売り連続,WATCH,2026-08-21,14:39:58,4570,1065.0,5,,
小口売り連続,WATCH,2026-08-21,14:44:05,5817,976.0,5,,
小口売り連続,WATCH,2026-08-21,14:47:05,3803,550.0,5,,
小口売り連続,WATCH,2026-08-21,14:48:22,5132,2017.0,5,,
小口売り連続,WATCH,2026-08-21,14:50:03,5817,977.0,5,,
小口売り連続,WATCH,2026-08-21,14:58:53,4888,341.0,5,,
小口売り連続,WATCH,2026-08-21,14:59:49,5262,1140.0,5,,
小口売り連続,WATCH,2026-08-21,15:00:52,6433,1024.0,5,,
小口売り連続,WATCH,2026-08-21,15:04:45,4889,1303.0,5,,
小口売り連続,WATCH,2026-08-21,15:05:15,6433,1025.0,5,,
小口売り連続,STRONG,2026-08-21,15:07:05,6433,1025.0,10,,
小口売り連続,WATCH,2026-08-21,15:09:33,9337,1468.0,5,,
小口売り連続,WATCH,2026-08-21,15:09:43,3747,450.0,5,,
UNDER急増,,2026-08-21,15:13:04,6217,795.0,22.3,10000,安値圏
定期買い集め,STRONG,2026-08-21,15:15:42,3692,,10.1,45,
小口売り連続,WATCH,2026-08-21,15:16:14,3692,4730.0,5,,
小口売り連続,WATCH,2026-08-21,15:16:34,3963,343.0,5,,
小口売り連続,STRONG,2026-08-21,15:17:04,3692,4730.0,10,,
小口売り連続,WATCH,2026-08-21,15:18:13,3692,4740.0,5,,
小口売り連続,WATCH,2026-08-21,15:20:17,4579,563.0,5,,
小口売り連続,WATCH,2026-08-21,15:20:40,5591,856.0,5,,
小口売り連続,WATCH,2026-08-21,15:22:44,6433,1016.0,5,,
小口売り連続,WATCH,2026-08-21,15:24:56,3449,3730.0,5,,
